id_venta,fecha_venta,cliente_id,empleado_id,id_tienda,total,estado
321,2025-08-20 07:31:43.493955,646,87,2,236.13,ACTIVA
322,2025-08-14 09:54:46.437247,254,70,5,725.41,ACTIVA
323,2025-05-23 10:41:01.851765,896,16,11,849.51,ACTIVA
324,2025-04-21 08:54:32.433031,67,42,10,320.77,ACTIVA
325,2025-03-27 19:25:48.940809,903,8,8,504.63,ACTIVA
326,2025-06-10 09:53:33.906788,914,39,14,289.53,ACTIVA
327,2025-04-26 03:04:29.078007,815,8,3,343.53,ACTIVA
328,2025-08-07 12:44:30.780932,218,23,8,932.45,ACTIVA
329,2025-06-28 01:32:17.848282,947,100,12,331.22,ACTIVA
330,2025-05-29 11:28:54.824942,928,75,11,645.08,ACTIVA
331,2025-09-03 18:00:32.050477,263,31,12,243.51,ACTIVA
332,2025-05-17 05:18:31.635433,478,17,11,902.39,ACTIVA
333,2025-09-06 21:58:05.551532,607,76,2,582.95,ACTIVA
334,2025-08-05 23:34:02.539679,622,71,12,100.68,ACTIVA
335,2025-03-24 20:56:21.34221,491,48,4,650.36,ACTIVA
336,2025-05-18 00:20:51.883177,536,57,3,144.14,ACTIVA
337,2025-07-22 15:48:12.919329,707,34,7,91.63,ACTIVA
338,2025-05-22 22:54:48.995371,745,45,15,66.43,ACTIVA
339,2025-04-28 06:54:39.248647,296,40,14,802.58,ANULADA
340,2025-04-07 06:38:28.959742,380,40,5,344.46,ACTIVA
341,2025-05-01 19:03:30.244488,923,26,9,266.50,ANULADA
342,2025-08-13 17:26:56.038217,48,97,4,613.84,ACTIVA
343,2025-08-10 18:37:41.711982,992,85,9,439.29,ACTIVA
344,2025-07-01 19:51:36.756325,821,33,10,668.32,ACTIVA
345,2025-07-11 10:32:22.938177,755,55,7,355.47,ACTIVA
346,2025-08-27 08:41:09.752427,680,68,7,933.53,ACTIVA
347,2025-04-02 14:16:15.954319,214,83,7,600.42,ANULADA
348,2025-03-13 03:39:18.846129,712,5,11,213.61,ACTIVA
349,2025-06-20 22:39:20.057747,907,33,11,498.31,ACTIVA
350,2025-08-01 03:38:38.609295,916,68,13,841.22,ACTIVA
351,2025-05-03 02:55:43.719866,862,76,11,904.31,ACTIVA
352,2025-04-28 02:30:46.064828,331,61,10,1047.38,ACTIVA
353,2025-04-05 10:18:20.418816,729,96,4,71.80,ACTIVA
354,2025-04-13 00:21:04.639131,235,34,14,803.82,ACTIVA
355,2025-07-03 05:29:30.982206,694,29,6,341.38,ACTIVA
356,2025-06-18 23:02:11.068621,405,3,6,420.73,ACTIVA
357,2025-05-31 00:15:55.123563,400,48,7,843.49,ACTIVA
358,2025-04-08 14:31:56.612153,190,36,4,692.24,ACTIVA
359,2025-08-23 01:39:58.972701,988,94,2,1012.31,ACTIVA
360,2025-06-08 05:23:08.402765,501,44,1,821.37,ACTIVA
361,2025-08-25 19:31:52.776927,299,70,12,221.13,ANULADA
362,2025-03-22 05:06:09.501992,606,73,6,703.95,ACTIVA
363,2025-08-04 15:01:08.163295,92,27,10,737.85,ACTIVA
364,2025-03-26 13:43:45.553407,126,39,10,666.13,ACTIVA
365,2025-06-15 19:25:27.70299,582,53,15,1001.92,ACTIVA
366,2025-05-13 11:20:20.505542,346,11,14,836.40,ACTIVA
367,2025-04-26 21:15:03.098938,965,91,14,213.73,ACTIVA
368,2025-08-24 17:36:58.697095,643,90,9,809.07,ACTIVA
369,2025-03-16 13:45:23.62222,742,52,14,753.10,ACTIVA
370,2025-04-22 13:32:36.654657,196,35,12,785.99,ACTIVA
371,2025-03-18 15:00:58.703433,695,60,5,934.44,ACTIVA
372,2025-07-06 10:36:16.072319,276,23,5,352.62,ACTIVA
373,2025-07-06 19:31:22.557153,460,93,1,840.95,ACTIVA
374,2025-05-15 04:47:48.622493,71,76,6,790.61,ACTIVA
375,2025-04-19 03:28:22.125159,463,47,11,483.05,ACTIVA
376,2025-07-02 07:37:52.370582,617,16,4,1043.38,ACTIVA
377,2025-05-12 09:49:39.163788,411,41,1,141.17,ACTIVA
378,2025-07-06 06:43:10.069672,85,30,10,677.89,ACTIVA
379,2025-06-29 15:24:44.483158,431,36,5,956.19,ACTIVA
380,2025-07-19 08:38:20.496819,121,94,12,981.44,ACTIVA
381,2025-06-13 11:31:31.690817,140,58,4,261.81,ACTIVA
382,2025-06-27 06:45:04.148687,534,35,13,608.63,ACTIVA
383,2025-04-28 15:09:19.834844,294,18,12,816.99,ACTIVA
384,2025-05-04 11:55:08.675607,429,28,5,160.57,ACTIVA
385,2025-08-15 02:42:18.207729,483,21,6,214.70,ACTIVA
386,2025-03-11 16:39:59.868492,18,11,2,342.06,ACTIVA
387,2025-06-13 17:41:08.831566,511,28,14,474.60,ACTIVA
388,2025-06-26 04:15:20.839882,797,58,5,167.80,ACTIVA
389,2025-07-11 04:12:34.506724,819,27,12,500.32,ACTIVA
390,2025-05-11 07:07:00.005107,474,101,2,226.31,ACTIVA
391,2025-04-20 19:45:30.618106,753,25,6,750.60,ACTIVA
392,2025-08-02 08:01:45.395748,86,57,10,975.00,ACTIVA
393,2025-08-19 18:49:02.469151,184,95,8,488.61,ACTIVA
394,2025-08-18 12:48:20.044788,273,95,13,111.47,ACTIVA
395,2025-05-02 10:40:46.53055,450,90,6,567.92,ACTIVA
396,2025-06-01 05:19:18.524532,318,13,7,123.60,ACTIVA
397,2025-08-23 17:54:40.713582,919,58,9,683.21,ACTIVA
398,2025-04-02 13:58:55.371182,402,38,7,868.45,ACTIVA
399,2025-07-06 11:01:51.60195,25,68,3,125.33,ACTIVA
400,2025-04-01 06:58:15.682278,537,58,5,501.70,ACTIVA
401,2025-06-25 23:54:55.453941,192,19,5,195.43,ACTIVA
402,2025-07-05 18:23:11.262749,530,9,2,237.32,ACTIVA
403,2025-07-22 06:37:30.652941,984,68,5,112.02,ACTIVA
404,2025-04-26 21:30:52.93391,415,51,15,317.40,ACTIVA
405,2025-03-28 18:37:38.982279,47,39,4,1010.93,ACTIVA
406,2025-06-29 17:15:16.855322,620,87,4,76.12,ACTIVA
407,2025-05-22 11:18:59.880196,244,38,7,981.46,ACTIVA
408,2025-07-23 21:12:52.663941,359,50,15,1021.33,ACTIVA
409,2025-08-16 13:48:19.538806,227,65,6,143.18,ACTIVA
410,2025-03-31 08:03:50.432077,897,25,12,646.95,ACTIVA
411,2025-08-22 16:14:11.566699,942,36,7,880.91,ACTIVA
412,2025-06-16 09:54:49.484066,24,97,6,281.38,ACTIVA
413,2025-08-06 18:40:09.66182,695,45,13,539.02,ACTIVA
414,2025-07-14 11:14:17.477843,413,7,13,247.74,ACTIVA
415,2025-03-15 02:35:18.181006,492,9,2,974.10,ACTIVA
416,2025-08-08 11:00:31.870579,392,12,12,925.28,ACTIVA
417,2025-04-28 14:09:09.911752,873,38,4,426.35,ACTIVA
418,2025-07-27 08:21:06.176912,59,71,3,574.16,ACTIVA
419,2025-04-18 10:26:34.830462,9,17,4,427.05,ACTIVA
420,2025-07-13 23:08:59.891584,365,9,13,275.58,ACTIVA
421,2025-06-27 13:56:34.976623,165,88,2,999.74,ACTIVA
422,2025-05-11 18:53:47.23525,229,12,9,396.56,ACTIVA
423,2025-04-06 13:36:21.409008,896,15,11,1020.08,ACTIVA
424,2025-05-20 06:45:02.671168,657,72,11,762.26,ACTIVA
425,2025-05-24 04:14:40.792261,37,75,11,713.53,ACTIVA
426,2025-07-08 01:39:15.852393,986,92,14,516.73,ACTIVA
427,2025-03-18 06:12:19.718213,540,10,5,760.50,ACTIVA
428,2025-03-20 04:06:57.780597,935,28,9,162.02,ACTIVA
429,2025-04-22 17:19:15.119024,681,75,13,663.87,ACTIVA
430,2025-03-24 14:50:00.262513,956,50,13,644.43,ACTIVA
431,2025-04-25 22:12:35.835697,25,86,10,924.74,ACTIVA
432,2025-03-22 01:03:50.902778,107,93,8,129.38,ACTIVA
433,2025-08-02 20:06:45.887461,276,2,1,914.27,ACTIVA
434,2025-07-23 16:44:35.765667,319,6,11,103.86,ACTIVA
435,2025-07-30 00:33:43.754564,763,9,9,908.59,ANULADA
436,2025-05-29 15:52:46.791078,195,5,13,158.93,ACTIVA
437,2025-07-11 13:03:51.399517,508,85,3,644.15,ACTIVA
438,2025-07-25 12:49:55.66032,902,99,7,181.09,ACTIVA
439,2025-07-07 07:54:34.780973,449,44,4,222.20,ACTIVA
440,2025-07-16 02:48:27.829086,17,14,6,81.77,ACTIVA
441,2025-05-10 21:42:19.213133,722,73,11,964.09,ACTIVA
442,2025-07-29 17:33:42.461195,906,58,7,619.93,ACTIVA
443,2025-05-29 03:16:10.921258,433,99,9,644.10,ACTIVA
444,2025-05-20 08:45:26.799149,380,28,14,734.36,ACTIVA
445,2025-08-21 14:52:09.284796,514,10,1,814.64,ACTIVA
446,2025-05-01 09:21:20.458276,151,89,6,329.71,ACTIVA
447,2025-05-19 14:19:17.998595,902,74,15,940.03,ACTIVA
448,2025-07-06 04:37:58.241035,668,18,4,713.36,ACTIVA
449,2025-08-27 19:54:01.132544,605,57,13,223.24,ACTIVA
450,2025-03-24 04:42:09.145341,359,17,1,803.61,ACTIVA
451,2025-04-21 05:35:31.235822,779,81,8,628.50,ACTIVA
452,2025-06-12 19:59:46.079622,742,14,12,776.64,ACTIVA
453,2025-03-21 05:13:40.889885,999,91,7,298.48,ACTIVA
454,2025-07-02 23:56:49.755569,182,32,10,431.37,ACTIVA
455,2025-05-13 21:43:24.097327,306,15,10,207.88,ACTIVA
456,2025-04-15 12:11:47.083495,135,95,6,401.75,ACTIVA
457,2025-06-07 07:07:25.1938,930,24,8,157.43,ACTIVA
458,2025-06-14 19:57:34.692104,689,12,14,249.26,ACTIVA
459,2025-06-24 05:28:48.758472,760,55,12,883.97,ANULADA
460,2025-03-26 01:12:29.723288,17,73,5,193.22,ACTIVA
461,2025-05-10 02:12:40.247565,79,91,2,1026.91,ACTIVA
462,2025-07-04 12:51:00.922782,595,2,6,536.85,ANULADA
463,2025-08-24 15:35:29.108337,280,47,14,231.85,ACTIVA
464,2025-04-05 04:35:52.497398,312,7,9,89.36,ACTIVA
465,2025-05-13 01:30:24.225546,785,30,2,590.11,ACTIVA
466,2025-03-22 12:08:32.717829,553,64,14,103.81,ACTIVA
467,2025-07-02 18:18:21.076239,731,98,12,291.30,ACTIVA
468,2025-08-25 12:17:50.242927,645,23,7,54.79,ACTIVA
469,2025-05-30 00:13:46.523202,102,61,8,655.78,ACTIVA
470,2025-08-18 06:59:08.342512,39,91,4,138.90,ACTIVA
471,2025-03-11 05:17:25.148464,14,75,10,852.68,ACTIVA
472,2025-07-02 02:42:32.783351,108,72,12,275.53,ACTIVA
473,2025-04-25 03:04:05.188434,374,78,6,984.76,ACTIVA
474,2025-04-07 15:11:48.186189,50,30,14,669.71,ACTIVA
475,2025-05-26 20:03:41.64764,984,39,7,912.44,ACTIVA
476,2025-09-02 05:01:51.107738,132,81,6,959.82,ACTIVA
477,2025-06-05 02:48:52.195574,292,23,15,147.17,ACTIVA
478,2025-05-01 04:23:48.489294,297,24,2,376.96,ACTIVA
479,2025-05-12 12:05:47.248442,291,50,4,1014.15,ACTIVA
480,2025-08-01 00:40:48.906725,348,12,6,441.36,ANULADA
481,2025-03-27 06:23:38.917686,719,57,4,803.16,ACTIVA
482,2025-07-10 04:30:14.498849,623,2,12,89.45,ACTIVA
483,2025-04-17 02:23:48.214494,88,84,5,746.27,ACTIVA
484,2025-06-08 04:56:00.298078,334,21,12,529.82,ACTIVA
485,2025-04-22 09:21:52.86465,181,76,9,791.30,ACTIVA
486,2025-03-18 21:35:00.508735,677,4,7,952.51,ACTIVA
487,2025-04-23 20:34:37.919507,180,28,7,166.79,ACTIVA
488,2025-07-16 00:10:00.194044,347,61,10,671.45,ANULADA
489,2025-04-21 18:23:32.737624,655,44,11,616.75,ACTIVA
490,2025-04-01 01:05:04.899592,195,37,14,309.16,ACTIVA
491,2025-06-10 09:02:30.849292,152,48,11,813.57,ACTIVA
492,2025-08-16 18:36:15.654595,147,51,3,101.07,ACTIVA
493,2025-08-30 16:03:02.503814,290,24,5,658.76,ACTIVA
494,2025-07-27 09:28:15.992188,532,78,13,597.17,ACTIVA
495,2025-05-10 18:00:41.887731,818,37,10,340.82,ACTIVA
496,2025-06-27 18:32:43.711605,819,29,2,384.66,ACTIVA
497,2025-07-04 11:58:01.50805,278,58,5,312.12,ACTIVA
498,2025-04-23 08:01:43.429586,991,94,14,88.61,ACTIVA
499,2025-05-29 18:44:30.323703,971,15,6,711.39,ACTIVA
500,2025-07-23 16:12:49.754386,563,38,15,158.17,ACTIVA
501,2025-07-27 05:08:02.784908,293,91,11,289.75,ACTIVA
502,2025-08-18 01:07:41.488076,246,92,6,970.34,ACTIVA
503,2025-06-05 04:08:19.068701,899,66,14,724.78,ACTIVA
504,2025-09-03 16:30:23.473449,260,50,14,1031.59,ACTIVA
505,2025-03-15 06:23:14.38624,645,82,5,600.40,ACTIVA
506,2025-03-29 10:02:15.953749,652,74,3,148.62,ACTIVA
507,2025-05-22 16:54:23.262196,189,30,8,931.06,ACTIVA
508,2025-05-29 16:42:50.061961,8,92,13,349.68,ACTIVA
509,2025-08-26 00:53:27.888363,45,89,12,368.48,ACTIVA
510,2025-03-20 11:35:35.941961,543,19,5,634.44,ACTIVA
511,2025-07-29 18:02:39.94058,767,6,1,525.55,ACTIVA
512,2025-08-23 18:03:37.795473,424,26,11,831.31,ACTIVA
513,2025-06-29 12:06:17.123405,880,30,10,501.32,ACTIVA
514,2025-06-29 22:17:02.073191,402,33,3,595.95,ACTIVA
515,2025-04-23 03:29:43.309434,725,56,5,149.38,ACTIVA
516,2025-05-08 22:35:57.395803,176,42,1,396.02,ACTIVA
517,2025-07-10 23:23:18.380649,958,84,13,230.37,ACTIVA
518,2025-08-10 00:14:30.712245,289,63,14,614.23,ANULADA
519,2025-07-06 16:21:14.46348,48,41,5,911.65,ACTIVA
520,2025-08-14 01:28:44.277064,424,93,13,370.34,ACTIVA
521,2025-07-12 00:53:29.031463,682,29,6,1027.26,ACTIVA
522,2025-04-02 14:48:18.733074,669,49,13,704.93,ACTIVA
523,2025-07-19 18:25:20.593861,54,25,9,470.53,ACTIVA
524,2025-07-08 07:24:15.775223,638,14,9,947.45,ACTIVA
525,2025-05-17 05:33:03.32468,14,82,2,617.04,ACTIVA
526,2025-08-02 21:48:29.438222,75,29,12,593.50,ACTIVA
527,2025-05-10 05:56:25.644551,575,47,7,150.45,ACTIVA
528,2025-06-12 20:53:39.216214,535,45,14,669.52,ACTIVA
529,2025-07-21 19:34:42.827321,315,90,10,169.01,ACTIVA
530,2025-05-24 04:17:35.693574,32,29,3,930.39,ACTIVA
531,2025-06-16 11:46:32.696284,867,6,5,454.50,ANULADA
532,2025-08-25 19:05:13.513084,474,82,11,276.58,ACTIVA
533,2025-03-19 19:08:01.277479,634,98,6,920.98,ACTIVA
534,2025-04-02 16:42:16.837692,558,68,1,583.48,ACTIVA
535,2025-06-11 07:10:31.837796,942,2,4,909.27,ACTIVA
536,2025-03-16 02:42:43.670768,440,54,7,694.45,ACTIVA
537,2025-04-24 03:53:10.874629,231,94,13,824.55,ACTIVA
538,2025-06-19 14:10:09.172803,738,69,7,856.21,ACTIVA
539,2025-06-21 15:27:37.687435,878,16,6,615.48,ACTIVA
540,2025-05-23 21:39:05.823021,430,30,8,463.52,ACTIVA
541,2025-06-19 22:57:05.489131,44,42,11,135.68,ACTIVA
542,2025-03-11 23:31:50.038648,526,75,1,986.43,ACTIVA
543,2025-03-16 05:31:18.22383,46,75,3,292.89,ACTIVA
544,2025-05-14 08:08:28.473102,145,26,8,948.71,ACTIVA
545,2025-06-13 13:28:47.575995,642,100,7,101.82,ANULADA
546,2025-07-26 21:41:12.377907,424,15,4,660.58,ACTIVA
547,2025-03-20 17:22:14.381154,381,29,6,756.00,ACTIVA
548,2025-09-01 17:12:47.636576,674,53,8,760.80,ACTIVA
549,2025-07-30 09:30:40.819078,721,47,5,343.75,ANULADA
550,2025-08-18 23:12:31.584682,330,83,13,233.46,ACTIVA
551,2025-05-20 14:07:19.010474,661,54,11,971.52,ACTIVA
552,2025-03-14 05:11:33.966247,106,59,2,1025.12,ACTIVA
553,2025-03-13 10:18:13.916318,977,55,2,460.68,ACTIVA
554,2025-07-13 13:28:41.771569,785,63,10,454.16,ACTIVA
555,2025-04-03 08:14:20.26495,965,80,10,687.11,ACTIVA
556,2025-05-31 17:39:18.210996,32,64,11,979.30,ACTIVA
557,2025-08-12 02:04:49.745231,819,84,1,829.16,ACTIVA
558,2025-04-19 00:54:32.859255,525,83,6,302.73,ACTIVA
559,2025-03-14 12:44:39.638688,757,71,13,518.52,ACTIVA
560,2025-08-16 17:38:22.146524,220,12,10,179.92,ACTIVA
561,2025-04-25 12:32:40.068753,256,25,12,898.39,ACTIVA
562,2025-04-15 10:42:54.611798,488,54,12,232.70,ACTIVA
563,2025-04-16 20:09:06.20996,414,87,12,271.58,ACTIVA
564,2025-07-27 07:47:18.838276,648,62,10,744.03,ACTIVA
565,2025-05-04 10:08:28.994722,598,56,4,480.78,ACTIVA
566,2025-07-28 06:48:37.288103,709,61,12,722.48,ACTIVA
567,2025-07-13 03:30:16.808103,471,39,10,693.66,ACTIVA
568,2025-03-30 06:39:25.297926,18,99,5,648.91,ACTIVA
569,2025-03-30 22:51:17.677701,530,77,14,897.43,ACTIVA
570,2025-04-14 00:11:50.025503,621,44,11,667.32,ACTIVA
571,2025-05-13 19:21:58.192762,448,77,7,719.94,ACTIVA
572,2025-06-26 01:59:05.902333,491,7,9,900.83,ACTIVA
573,2025-07-03 09:13:05.899641,820,59,6,817.08,ACTIVA
574,2025-05-26 18:56:02.880935,931,4,10,138.22,ACTIVA
575,2025-03-23 17:16:44.73198,448,93,8,605.04,ACTIVA
576,2025-05-27 23:47:15.219905,641,29,14,369.35,ACTIVA
577,2025-03-15 03:33:36.263152,73,51,8,645.75,ACTIVA
578,2025-05-14 04:28:11.438096,699,74,5,735.89,ACTIVA
579,2025-08-26 20:09:44.165906,26,11,7,569.08,ACTIVA
580,2025-09-01 04:56:37.40932,280,73,5,1047.53,ACTIVA
581,2025-05-09 19:54:47.893889,688,65,11,791.64,ACTIVA
582,2025-03-22 22:42:45.492497,723,29,9,825.01,ACTIVA
583,2025-06-08 23:27:47.554732,509,69,6,877.01,ACTIVA
584,2025-04-16 18:42:34.930372,807,91,8,182.13,ACTIVA
585,2025-04-24 13:20:07.05315,677,3,15,978.16,ACTIVA
586,2025-04-07 07:30:16.588604,592,97,7,885.13,ACTIVA
587,2025-07-16 04:58:41.399976,50,28,4,814.19,ACTIVA
588,2025-05-14 04:08:27.370982,381,97,11,680.17,ACTIVA
589,2025-06-21 15:06:03.35683,30,13,9,91.81,ACTIVA
590,2025-08-24 01:11:56.364799,406,75,11,182.61,ACTIVA
591,2025-04-05 16:26:02.41214,756,29,13,227.85,ACTIVA
592,2025-07-23 01:10:00.900363,170,58,9,228.05,ACTIVA
593,2025-07-22 07:58:30.322503,118,32,14,672.96,ACTIVA
594,2025-03-14 05:44:30.964368,810,53,13,640.41,ACTIVA
595,2025-06-10 18:45:01.818541,445,12,15,193.56,ACTIVA
596,2025-07-10 19:58:35.062428,362,64,10,984.15,ACTIVA
597,2025-05-03 16:25:14.791906,297,94,7,691.50,ACTIVA
598,2025-07-20 23:09:52.723327,809,87,5,690.63,ACTIVA
599,2025-05-10 09:27:14.963681,271,20,7,474.15,ACTIVA
600,2025-03-31 12:27:01.46635,717,62,3,575.11,ACTIVA
601,2025-05-28 19:58:01.485703,239,4,14,590.28,ACTIVA
602,2025-08-06 23:43:42.458359,19,85,12,379.66,ACTIVA
603,2025-06-21 22:54:02.040833,976,88,11,141.50,ACTIVA
604,2025-08-06 00:07:54.96424,865,70,6,454.61,ACTIVA
605,2025-05-03 23:20:14.416269,767,67,11,395.58,ACTIVA
606,2025-08-08 13:57:21.245112,668,61,14,788.05,ACTIVA
607,2025-07-29 23:21:28.393765,525,38,2,302.94,ACTIVA
608,2025-08-11 19:04:54.21478,23,6,12,472.16,ACTIVA
609,2025-06-03 23:25:07.200654,405,52,2,988.31,ACTIVA
610,2025-04-08 10:01:31.035618,164,15,6,464.88,ACTIVA
611,2025-04-28 01:10:51.689356,543,76,11,216.03,ACTIVA
612,2025-06-18 21:25:26.089529,773,59,9,619.74,ACTIVA
613,2025-07-21 21:59:24.801609,681,95,4,658.82,ACTIVA
614,2025-04-13 19:24:26.829028,328,56,4,115.85,ACTIVA
615,2025-04-03 14:34:12.831968,1000,71,1,560.68,ACTIVA
616,2025-08-05 01:25:45.026062,645,13,9,428.15,ACTIVA
617,2025-08-09 13:40:32.863099,490,65,15,981.81,ACTIVA
618,2025-06-03 07:23:42.412077,606,93,4,906.81,ACTIVA
619,2025-04-09 14:42:11.533388,946,84,8,189.09,ACTIVA
620,2025-04-27 00:42:01.480735,97,16,15,601.98,ACTIVA
621,2025-03-20 18:15:10.10042,171,73,10,708.33,ACTIVA
622,2025-05-20 23:31:07.313743,672,22,10,973.11,ACTIVA
623,2025-03-14 12:06:06.637429,820,32,12,463.10,ACTIVA
624,2025-06-21 21:57:36.158255,537,81,15,238.78,ACTIVA
625,2025-08-27 21:04:21.548804,613,85,14,100.29,ACTIVA
626,2025-07-29 10:55:03.568957,312,96,10,80.43,ACTIVA
627,2025-06-13 20:08:41.415106,655,41,12,432.76,ACTIVA
628,2025-04-08 07:53:10.229128,65,25,11,849.03,ACTIVA
629,2025-08-19 16:46:30.253322,767,89,8,236.19,ACTIVA
630,2025-08-16 09:03:00.543287,785,43,13,477.10,ACTIVA
631,2025-04-30 20:32:42.425991,850,10,3,451.63,ACTIVA
632,2025-06-28 07:08:04.093871,704,68,7,639.41,ACTIVA
633,2025-03-30 00:28:51.435159,423,48,8,961.25,ACTIVA
634,2025-04-04 18:37:06.599981,61,88,7,991.03,ACTIVA
635,2025-04-08 08:41:23.209943,762,93,7,104.88,ACTIVA
636,2025-06-30 20:46:52.865377,761,101,4,949.23,ACTIVA
637,2025-03-29 17:45:20.037511,338,33,7,356.30,ACTIVA
638,2025-08-30 19:22:53.905772,933,8,2,938.86,ACTIVA
639,2025-03-19 07:58:03.48102,310,73,11,982.66,ACTIVA
640,2025-05-10 07:37:43.855887,15,49,9,262.75,ACTIVA
641,2025-09-02 10:25:54.343971,538,45,7,805.81,ACTIVA
642,2025-03-21 16:43:48.717142,744,34,11,200.73,ACTIVA
643,2025-09-02 03:36:16.937914,870,72,14,747.39,ACTIVA
644,2025-06-15 12:46:10.262113,609,36,14,982.46,ACTIVA
645,2025-06-25 00:01:02.562815,8,45,13,237.64,ACTIVA
646,2025-08-30 01:46:53.655015,916,62,3,684.70,ACTIVA
647,2025-03-26 08:30:54.31346,145,99,9,1027.22,ACTIVA
648,2025-08-01 11:31:10.663835,244,54,9,80.84,ACTIVA
649,2025-03-24 00:26:58.348834,409,45,15,754.13,ACTIVA
650,2025-05-02 20:26:58.057964,711,88,5,335.74,ACTIVA
651,2025-06-20 16:07:43.702917,775,39,9,991.28,ACTIVA
652,2025-05-19 21:48:59.675214,65,13,14,371.53,ACTIVA
653,2025-08-03 16:22:14.069012,345,99,11,418.72,ACTIVA
654,2025-07-03 12:41:01.212995,298,101,11,341.78,ACTIVA
655,2025-07-06 11:20:25.268722,341,78,8,165.75,ACTIVA
656,2025-03-26 08:18:58.090943,673,92,10,221.56,ACTIVA
657,2025-06-04 14:12:22.712652,746,37,13,841.51,ACTIVA
658,2025-07-03 05:04:54.289554,947,13,9,519.22,ANULADA
659,2025-08-06 23:55:03.696269,912,28,4,112.16,ACTIVA
660,2025-03-25 04:32:21.388207,820,72,11,670.63,ACTIVA
661,2025-05-16 18:00:17.990456,313,13,9,681.65,ACTIVA
662,2025-08-10 23:33:07.818637,785,33,14,833.66,ACTIVA
663,2025-08-04 06:35:53.711052,254,56,11,718.98,ACTIVA
664,2025-05-23 18:32:22.531998,272,2,8,327.52,ACTIVA
665,2025-04-30 13:43:34.985692,600,63,2,395.89,ACTIVA
666,2025-05-23 15:22:12.826686,769,71,12,759.87,ACTIVA
667,2025-08-03 12:02:45.941736,489,48,7,322.51,ACTIVA
668,2025-04-08 19:41:59.869111,679,9,12,617.06,ACTIVA
669,2025-07-19 00:29:03.582158,581,38,14,839.49,ACTIVA
670,2025-06-18 17:19:37.639808,767,41,4,430.90,ACTIVA
671,2025-07-13 20:12:19.706842,894,70,14,851.93,ACTIVA
672,2025-06-26 01:57:54.618897,476,63,15,356.75,ACTIVA
673,2025-04-30 17:45:07.279656,925,95,2,157.69,ACTIVA
674,2025-03-21 11:48:31.219429,937,22,3,977.13,ACTIVA
675,2025-08-30 16:56:05.327376,537,84,12,135.89,ACTIVA
676,2025-03-22 12:23:01.411513,382,17,13,174.01,ACTIVA
677,2025-04-26 22:54:35.930287,326,73,10,972.10,ACTIVA
678,2025-04-24 05:42:11.640165,135,66,12,298.68,ACTIVA
679,2025-06-22 13:49:48.933618,811,28,6,878.90,ACTIVA
680,2025-05-07 07:40:37.0941,100,84,11,877.08,ACTIVA
681,2025-05-22 08:58:03.360114,92,98,11,464.33,ACTIVA
682,2025-06-16 03:16:13.154364,863,4,5,758.17,ACTIVA
683,2025-09-02 11:37:59.162574,215,29,3,1020.64,ACTIVA
684,2025-08-10 09:23:02.732828,791,96,7,1018.15,ACTIVA
685,2025-07-04 22:20:54.86718,891,91,13,877.36,ACTIVA
686,2025-05-10 04:21:30.913527,605,14,10,908.26,ACTIVA
687,2025-06-04 19:16:01.608303,734,78,3,992.46,ACTIVA
688,2025-08-18 20:40:39.290874,721,50,6,829.46,ACTIVA
689,2025-08-17 03:16:30.293718,514,69,2,272.60,ACTIVA
690,2025-05-31 18:47:47.556304,206,100,7,138.62,ACTIVA
691,2025-08-22 16:41:19.620115,43,30,12,764.74,ACTIVA
692,2025-05-30 07:23:35.260911,549,51,1,523.93,ACTIVA
693,2025-05-11 22:27:26.678098,493,35,4,796.06,ACTIVA
694,2025-07-20 14:00:47.062261,642,57,5,599.06,ACTIVA
695,2025-04-30 11:54:23.756729,945,16,8,381.82,ACTIVA
696,2025-03-21 16:07:38.325186,853,33,11,521.72,ANULADA
697,2025-06-18 17:17:42.816265,330,80,7,93.40,ACTIVA
698,2025-07-31 14:49:54.410922,981,53,14,761.25,ACTIVA
699,2025-04-29 19:29:25.097978,656,4,7,857.09,ACTIVA
700,2025-03-20 05:43:32.975228,422,67,8,67.13,ACTIVA
701,2025-08-11 22:55:39.213937,287,22,3,1034.89,ACTIVA
702,2025-07-11 01:56:24.252701,674,16,9,160.15,ACTIVA
703,2025-08-30 06:39:30.04326,668,71,6,126.21,ACTIVA
704,2025-07-19 05:29:48.710015,340,47,3,341.81,ACTIVA
705,2025-08-04 15:55:50.336619,184,11,3,500.75,ACTIVA
706,2025-05-18 11:07:18.125742,579,33,10,83.83,ACTIVA
707,2025-03-31 09:48:50.96926,148,86,3,224.08,ACTIVA
708,2025-06-11 19:02:22.762841,476,42,13,263.82,ACTIVA
709,2025-05-04 03:13:53.365036,199,54,7,117.09,ACTIVA
710,2025-08-30 15:41:19.962026,203,20,5,598.71,ACTIVA
711,2025-03-24 02:36:15.584698,888,35,9,601.64,ACTIVA
712,2025-08-06 14:10:42.801148,32,87,11,633.43,ACTIVA
713,2025-09-02 20:46:49.851706,179,50,14,844.75,ANULADA
714,2025-08-10 14:38:15.209335,841,34,2,211.55,ACTIVA
715,2025-04-16 16:21:08.550983,575,55,5,1039.56,ANULADA
716,2025-04-23 07:42:42.726504,759,94,14,352.09,ACTIVA
717,2025-06-17 18:52:00.660967,410,32,6,422.67,ACTIVA
718,2025-05-06 22:55:29.972834,831,27,6,311.51,ACTIVA
