id_producto,nombre,descripcion,id_categoria,id_proveedor,precio_compra,precio_venta,stock_minimo,estado
5524,Sofá 3 Plazas 5524,Producto de la categoría asignada,2,10,101.00,611.19,10,1
5525,Celular Samsung 5525,Producto de la categoría asignada,2,44,251.61,228.17,8,1
5526,Laptop Lenovo 5526,Producto de la categoría asignada,5,39,370.54,842.59,10,1
5527,Bicicleta Montaña 5527,Producto de la categoría asignada,7,44,303.43,600.03,2,1
5528,Camiseta Deportiva 5528,Producto de la categoría asignada,5,37,56.66,875.03,7,1
5529,Celular Samsung 5529,Producto de la categoría asignada,6,8,288.61,323.39,5,1
5530,Leche Gloria 5530,Producto de la categoría asignada,6,49,403.32,704.71,4,1
5531,Refrigeradora LG 5531,Producto de la categoría asignada,2,6,140.57,428.61,10,1
5532,Zapatillas Nike 5532,Producto de la categoría asignada,5,23,323.84,702.93,4,1
5533,Camiseta Deportiva 5533,Producto de la categoría asignada,2,5,137.60,956.49,3,1
5534,Laptop Lenovo 5534,Producto de la categoría asignada,2,9,361.95,885.70,7,1
5535,Lego City 5535,Producto de la categoría asignada,5,32,538.91,826.15,3,1
5536,Refrigeradora LG 5536,Producto de la categoría asignada,1,41,523.16,981.72,4,1
5537,Celular Samsung 5537,Producto de la categoría asignada,7,6,474.26,375.97,5,1
5538,Camiseta Deportiva 5538,Producto de la categoría asignada,6,13,535.19,504.31,2,1
5539,Bicicleta Montaña 5539,Producto de la categoría asignada,4,34,393.43,570.65,4,1
5540,Camiseta Deportiva 5540,Producto de la categoría asignada,1,16,168.22,981.92,5,1
5541,Zapatillas Nike 5541,Producto de la categoría asignada,7,22,507.72,277.15,3,1
5542,Celular Samsung 5542,Producto de la categoría asignada,3,24,439.52,520.16,2,1
5543,Refrigeradora LG 5543,Producto de la categoría asignada,2,3,526.95,468.20,4,1
5544,Sofá 3 Plazas 5544,Producto de la categoría asignada,5,3,115.42,111.18,4,1
5545,Camiseta Deportiva 5545,Producto de la categoría asignada,4,5,478.35,727.30,9,1
5546,Laptop Lenovo 5546,Producto de la categoría asignada,3,19,173.05,246.68,6,1
5547,Monitor LG 5547,Producto de la categoría asignada,4,38,206.25,596.23,3,1
5548,Celular Samsung 5548,Producto de la categoría asignada,8,42,146.88,163.55,5,1
5549,Monitor LG 5549,Producto de la categoría asignada,2,41,110.43,109.21,9,1
5550,Sofá 3 Plazas 5550,Producto de la categoría asignada,3,34,253.19,654.62,4,1
5551,Celular Samsung 5551,Producto de la categoría asignada,7,43,287.94,365.91,9,1
5552,Leche Gloria 5552,Producto de la categoría asignada,7,22,326.28,530.02,8,1
5553,Laptop Lenovo 5553,Producto de la categoría asignada,2,36,243.83,294.76,8,1
5554,Refrigeradora LG 5554,Producto de la categoría asignada,6,4,341.11,980.43,8,1
5555,Leche Gloria 5555,Producto de la categoría asignada,4,41,209.02,738.66,10,1
5556,Celular Samsung 5556,Producto de la categoría asignada,6,3,171.17,325.41,7,1
5557,Lego City 5557,Producto de la categoría asignada,4,25,500.00,469.79,8,1
5558,Sofá 3 Plazas 5558,Producto de la categoría asignada,6,8,268.73,746.80,11,1
5559,Zapatillas Nike 5559,Producto de la categoría asignada,2,32,220.32,207.38,2,1
5560,Camiseta Deportiva 5560,Producto de la categoría asignada,6,50,470.80,476.92,9,1
5561,Celular Samsung 5561,Producto de la categoría asignada,8,7,117.22,155.39,1,1
5562,Lego City 5562,Producto de la categoría asignada,1,39,194.97,967.87,11,1
5563,Monitor LG 5563,Producto de la categoría asignada,2,38,159.96,247.32,8,1
5564,Camiseta Deportiva 5564,Producto de la categoría asignada,4,5,514.89,709.49,8,1
5565,Zapatillas Nike 5565,Producto de la categoría asignada,3,16,183.24,925.24,6,1
5566,Monitor LG 5566,Producto de la categoría asignada,2,37,392.44,627.18,4,1
5567,Monitor LG 5567,Producto de la categoría asignada,7,15,410.19,385.56,4,1
5568,Monitor LG 5568,Producto de la categoría asignada,8,24,169.68,230.54,4,1
5569,Camiseta Deportiva 5569,Producto de la categoría asignada,8,4,328.34,614.17,6,1
5570,Sofá 3 Plazas 5570,Producto de la categoría asignada,1,35,212.89,238.47,7,1
5571,Lego City 5571,Producto de la categoría asignada,3,41,98.15,853.64,10,1
5572,Leche Gloria 5572,Producto de la categoría asignada,5,45,409.16,116.79,2,1
5573,Camiseta Deportiva 5573,Producto de la categoría asignada,8,45,277.42,828.11,5,1
5574,Bicicleta Montaña 5574,Producto de la categoría asignada,3,9,307.58,667.72,2,1
5575,Monitor LG 5575,Producto de la categoría asignada,5,19,498.22,822.94,4,1
5576,Celular Samsung 5576,Producto de la categoría asignada,7,48,276.51,448.39,11,1
5577,Laptop Lenovo 5577,Producto de la categoría asignada,7,16,251.94,150.99,9,1
5578,Celular Samsung 5578,Producto de la categoría asignada,7,39,377.92,563.45,8,1
5579,Celular Samsung 5579,Producto de la categoría asignada,4,12,147.34,560.10,3,1
5580,Monitor LG 5580,Producto de la categoría asignada,8,26,259.39,700.34,7,1
5581,Monitor LG 5581,Producto de la categoría asignada,6,24,418.06,539.67,10,1
5582,Zapatillas Nike 5582,Producto de la categoría asignada,5,50,371.26,371.55,4,1
5583,Monitor LG 5583,Producto de la categoría asignada,5,42,280.85,701.41,9,1
5584,Laptop Lenovo 5584,Producto de la categoría asignada,5,15,536.15,181.58,3,1
5585,Bicicleta Montaña 5585,Producto de la categoría asignada,5,3,518.99,256.44,6,1
5586,Laptop Lenovo 5586,Producto de la categoría asignada,4,46,59.06,748.56,3,1
5587,Leche Gloria 5587,Producto de la categoría asignada,6,30,65.23,716.28,2,1
5588,Lego City 5588,Producto de la categoría asignada,6,13,424.66,590.32,4,1
5589,Bicicleta Montaña 5589,Producto de la categoría asignada,3,32,172.38,437.05,6,1
5590,Camiseta Deportiva 5590,Producto de la categoría asignada,6,20,292.78,524.35,6,1
5591,Leche Gloria 5591,Producto de la categoría asignada,3,21,477.03,246.63,2,1
5592,Celular Samsung 5592,Producto de la categoría asignada,2,42,365.89,103.51,10,1
5593,Bicicleta Montaña 5593,Producto de la categoría asignada,5,44,271.65,809.25,3,1
5594,Zapatillas Nike 5594,Producto de la categoría asignada,7,14,380.88,393.22,8,1
5595,Lego City 5595,Producto de la categoría asignada,6,31,472.06,308.98,10,1
5596,Lego City 5596,Producto de la categoría asignada,3,6,501.91,552.89,11,1
5597,Leche Gloria 5597,Producto de la categoría asignada,4,10,450.52,287.43,9,1
5598,Sofá 3 Plazas 5598,Producto de la categoría asignada,5,8,412.86,110.40,8,1
5599,Leche Gloria 5599,Producto de la categoría asignada,2,50,150.17,154.40,3,1
5600,Celular Samsung 5600,Producto de la categoría asignada,7,7,345.65,645.65,7,1
5601,Bicicleta Montaña 5601,Producto de la categoría asignada,2,41,58.49,349.99,1,1
5602,Camiseta Deportiva 5602,Producto de la categoría asignada,4,18,496.54,488.26,7,1
5603,Camiseta Deportiva 5603,Producto de la categoría asignada,7,26,295.66,338.08,2,1
5604,Monitor LG 5604,Producto de la categoría asignada,4,48,157.47,181.63,9,1
5605,Laptop Lenovo 5605,Producto de la categoría asignada,5,41,337.63,776.77,6,1
5606,Zapatillas Nike 5606,Producto de la categoría asignada,7,48,215.88,154.72,7,1
5607,Zapatillas Nike 5607,Producto de la categoría asignada,3,21,104.76,830.80,7,1
5608,Lego City 5608,Producto de la categoría asignada,4,42,398.51,497.03,5,1
5609,Zapatillas Nike 5609,Producto de la categoría asignada,8,10,311.97,623.06,1,1
5610,Monitor LG 5610,Producto de la categoría asignada,5,26,137.48,757.48,5,1
5611,Leche Gloria 5611,Producto de la categoría asignada,3,48,307.87,287.11,8,1
5612,Camiseta Deportiva 5612,Producto de la categoría asignada,5,49,355.51,142.90,7,1
5613,Sofá 3 Plazas 5613,Producto de la categoría asignada,6,22,460.06,766.73,6,1
5614,Celular Samsung 5614,Producto de la categoría asignada,2,18,117.69,745.91,3,1
5615,Laptop Lenovo 5615,Producto de la categoría asignada,7,31,76.81,825.75,9,1
5616,Camiseta Deportiva 5616,Producto de la categoría asignada,7,44,234.15,749.26,8,1
5617,Lego City 5617,Producto de la categoría asignada,2,49,50.50,703.45,10,1
5618,Leche Gloria 5618,Producto de la categoría asignada,5,42,367.66,270.11,2,1
5619,Bicicleta Montaña 5619,Producto de la categoría asignada,4,34,383.82,180.48,8,1
5620,Camiseta Deportiva 5620,Producto de la categoría asignada,5,35,521.13,852.32,9,1
5621,Lego City 5621,Producto de la categoría asignada,8,20,184.58,542.86,3,1
5622,Monitor LG 5622,Producto de la categoría asignada,7,44,543.65,689.47,7,1
5623,Leche Gloria 5623,Producto de la categoría asignada,7,39,397.15,547.55,11,1
5624,Lego City 5624,Producto de la categoría asignada,2,4,343.61,776.77,10,1
5625,Zapatillas Nike 5625,Producto de la categoría asignada,3,3,324.79,126.52,2,1
5626,Laptop Lenovo 5626,Producto de la categoría asignada,1,11,456.09,171.75,1,1
5627,Sofá 3 Plazas 5627,Producto de la categoría asignada,4,3,231.63,756.96,9,1
5628,Leche Gloria 5628,Producto de la categoría asignada,7,10,432.02,516.22,2,1
5629,Zapatillas Nike 5629,Producto de la categoría asignada,5,8,498.51,842.31,11,1
5630,Zapatillas Nike 5630,Producto de la categoría asignada,6,39,506.64,607.32,7,1
5631,Zapatillas Nike 5631,Producto de la categoría asignada,7,46,484.38,524.15,2,1
5632,Leche Gloria 5632,Producto de la categoría asignada,2,13,263.59,733.85,9,1
5633,Refrigeradora LG 5633,Producto de la categoría asignada,1,5,279.98,468.76,5,1
5634,Celular Samsung 5634,Producto de la categoría asignada,4,17,120.99,206.79,8,1
5635,Leche Gloria 5635,Producto de la categoría asignada,7,23,293.04,154.53,8,1
5636,Refrigeradora LG 5636,Producto de la categoría asignada,6,13,427.26,555.21,4,1
5637,Leche Gloria 5637,Producto de la categoría asignada,5,31,221.48,668.66,3,1
5638,Monitor LG 5638,Producto de la categoría asignada,5,33,251.54,190.99,2,1
5639,Refrigeradora LG 5639,Producto de la categoría asignada,4,28,255.83,331.45,8,1
5640,Monitor LG 5640,Producto de la categoría asignada,3,40,246.09,621.49,3,1
5641,Camiseta Deportiva 5641,Producto de la categoría asignada,6,6,101.92,961.10,4,1
5642,Laptop Lenovo 5642,Producto de la categoría asignada,5,8,386.93,518.21,6,1
5643,Leche Gloria 5643,Producto de la categoría asignada,3,43,473.55,245.62,1,1
5644,Lego City 5644,Producto de la categoría asignada,7,11,227.80,495.25,6,1
5645,Bicicleta Montaña 5645,Producto de la categoría asignada,8,43,489.72,218.74,5,1
5646,Monitor LG 5646,Producto de la categoría asignada,5,5,189.86,528.91,10,1
5647,Bicicleta Montaña 5647,Producto de la categoría asignada,3,28,302.10,277.91,2,1
5648,Sofá 3 Plazas 5648,Producto de la categoría asignada,3,42,117.96,126.85,6,1
5649,Bicicleta Montaña 5649,Producto de la categoría asignada,8,6,134.46,249.70,9,1
5650,Sofá 3 Plazas 5650,Producto de la categoría asignada,8,32,159.47,426.37,7,1
5651,Refrigeradora LG 5651,Producto de la categoría asignada,3,34,507.71,342.56,10,1
5652,Bicicleta Montaña 5652,Producto de la categoría asignada,4,36,320.26,517.09,3,1
5653,Monitor LG 5653,Producto de la categoría asignada,4,23,205.02,282.87,3,1
5654,Bicicleta Montaña 5654,Producto de la categoría asignada,4,49,393.38,845.30,4,1
5655,Leche Gloria 5655,Producto de la categoría asignada,3,36,441.78,744.53,6,1
5656,Monitor LG 5656,Producto de la categoría asignada,5,39,283.54,858.59,10,1
5657,Zapatillas Nike 5657,Producto de la categoría asignada,3,26,97.60,365.12,2,1
5658,Bicicleta Montaña 5658,Producto de la categoría asignada,7,39,323.95,625.95,10,1
5659,Laptop Lenovo 5659,Producto de la categoría asignada,3,11,422.03,615.47,5,1
5660,Monitor LG 5660,Producto de la categoría asignada,2,46,361.49,260.12,10,1
5661,Sofá 3 Plazas 5661,Producto de la categoría asignada,5,19,296.14,248.34,1,1
5662,Laptop Lenovo 5662,Producto de la categoría asignada,6,31,229.21,177.45,10,1
5663,Sofá 3 Plazas 5663,Producto de la categoría asignada,4,15,441.53,386.88,11,1
5664,Leche Gloria 5664,Producto de la categoría asignada,6,33,73.27,713.66,3,1
5665,Leche Gloria 5665,Producto de la categoría asignada,1,35,449.69,830.57,10,1
5666,Camiseta Deportiva 5666,Producto de la categoría asignada,2,22,335.31,799.42,7,1
5667,Camiseta Deportiva 5667,Producto de la categoría asignada,2,20,345.90,566.95,9,1
5668,Bicicleta Montaña 5668,Producto de la categoría asignada,6,48,111.67,771.27,9,1
5669,Refrigeradora LG 5669,Producto de la categoría asignada,8,41,494.26,679.94,10,1
5670,Bicicleta Montaña 5670,Producto de la categoría asignada,2,50,95.39,311.84,9,1
5671,Celular Samsung 5671,Producto de la categoría asignada,6,47,145.88,652.56,8,1
5672,Bicicleta Montaña 5672,Producto de la categoría asignada,2,39,236.78,575.13,2,1
5673,Leche Gloria 5673,Producto de la categoría asignada,7,36,179.92,395.57,6,1
5674,Laptop Lenovo 5674,Producto de la categoría asignada,2,6,215.88,117.02,6,1
5675,Lego City 5675,Producto de la categoría asignada,2,2,249.19,629.44,5,1
5676,Laptop Lenovo 5676,Producto de la categoría asignada,7,43,217.36,867.52,8,1
5677,Sofá 3 Plazas 5677,Producto de la categoría asignada,2,19,521.66,107.01,7,1
5678,Bicicleta Montaña 5678,Producto de la categoría asignada,4,16,484.72,691.75,4,1
5679,Celular Samsung 5679,Producto de la categoría asignada,4,46,115.05,837.11,5,1
5680,Laptop Lenovo 5680,Producto de la categoría asignada,2,17,116.35,184.88,5,1
5681,Lego City 5681,Producto de la categoría asignada,4,44,56.88,220.34,3,1
5682,Bicicleta Montaña 5682,Producto de la categoría asignada,4,48,392.08,694.70,6,1
5683,Camiseta Deportiva 5683,Producto de la categoría asignada,3,12,140.32,724.32,10,1
5684,Bicicleta Montaña 5684,Producto de la categoría asignada,3,9,171.16,630.32,4,1
5685,Laptop Lenovo 5685,Producto de la categoría asignada,6,32,210.11,783.36,3,1
5686,Monitor LG 5686,Producto de la categoría asignada,7,41,545.15,291.60,8,1
5687,Sofá 3 Plazas 5687,Producto de la categoría asignada,7,13,107.16,342.69,5,1
5688,Celular Samsung 5688,Producto de la categoría asignada,3,7,520.02,805.44,2,1
5689,Refrigeradora LG 5689,Producto de la categoría asignada,2,20,106.00,252.71,6,1
5690,Sofá 3 Plazas 5690,Producto de la categoría asignada,4,42,274.70,319.99,9,1
5691,Celular Samsung 5691,Producto de la categoría asignada,3,12,479.42,274.24,11,1
5692,Lego City 5692,Producto de la categoría asignada,8,13,98.42,688.70,2,1
5693,Monitor LG 5693,Producto de la categoría asignada,3,43,422.91,970.60,9,1
5694,Leche Gloria 5694,Producto de la categoría asignada,4,24,107.60,632.04,10,1
5695,Leche Gloria 5695,Producto de la categoría asignada,6,25,126.48,580.10,5,1
5696,Leche Gloria 5696,Producto de la categoría asignada,2,15,195.84,402.00,9,1
5697,Zapatillas Nike 5697,Producto de la categoría asignada,3,21,276.93,724.24,3,1
5698,Sofá 3 Plazas 5698,Producto de la categoría asignada,5,41,268.16,744.51,10,1
5699,Leche Gloria 5699,Producto de la categoría asignada,5,13,173.20,740.46,5,1
5700,Camiseta Deportiva 5700,Producto de la categoría asignada,3,17,360.05,686.12,6,1
5701,Sofá 3 Plazas 5701,Producto de la categoría asignada,7,25,92.10,987.46,4,1
5702,Bicicleta Montaña 5702,Producto de la categoría asignada,2,41,325.37,962.86,4,1
5703,Bicicleta Montaña 5703,Producto de la categoría asignada,5,40,200.96,171.28,6,1
5704,Refrigeradora LG 5704,Producto de la categoría asignada,4,42,282.36,197.88,6,1
5705,Leche Gloria 5705,Producto de la categoría asignada,5,44,360.02,153.63,8,1
5706,Leche Gloria 5706,Producto de la categoría asignada,6,26,152.54,351.68,6,1
5707,Celular Samsung 5707,Producto de la categoría asignada,1,34,498.42,377.66,5,1
5708,Bicicleta Montaña 5708,Producto de la categoría asignada,3,6,276.37,450.32,7,1
5709,Zapatillas Nike 5709,Producto de la categoría asignada,1,19,239.03,397.90,7,1
5710,Refrigeradora LG 5710,Producto de la categoría asignada,2,49,155.34,935.58,3,1
5711,Refrigeradora LG 5711,Producto de la categoría asignada,3,36,143.21,990.99,2,1
5712,Refrigeradora LG 5712,Producto de la categoría asignada,4,13,455.60,601.63,10,1
5713,Laptop Lenovo 5713,Producto de la categoría asignada,3,41,400.31,460.08,4,1
5714,Camiseta Deportiva 5714,Producto de la categoría asignada,6,41,109.29,780.59,7,1
5715,Bicicleta Montaña 5715,Producto de la categoría asignada,6,49,223.82,610.75,3,1
5716,Celular Samsung 5716,Producto de la categoría asignada,3,41,297.63,336.30,5,1
5717,Bicicleta Montaña 5717,Producto de la categoría asignada,5,16,495.23,525.01,2,1
5718,Sofá 3 Plazas 5718,Producto de la categoría asignada,5,50,170.53,542.76,10,1
5719,Sofá 3 Plazas 5719,Producto de la categoría asignada,6,34,105.42,932.30,8,1
5720,Sofá 3 Plazas 5720,Producto de la categoría asignada,4,39,441.36,501.46,10,1
5721,Bicicleta Montaña 5721,Producto de la categoría asignada,2,15,182.71,379.25,2,1
5722,Camiseta Deportiva 5722,Producto de la categoría asignada,3,45,286.38,579.56,4,1
5723,Laptop Lenovo 5723,Producto de la categoría asignada,2,46,210.95,101.16,3,1
5724,Lego City 5724,Producto de la categoría asignada,7,18,112.95,516.55,3,1
5725,Lego City 5725,Producto de la categoría asignada,4,32,242.83,446.59,4,1
5726,Zapatillas Nike 5726,Producto de la categoría asignada,6,21,388.45,934.38,2,1
5727,Lego City 5727,Producto de la categoría asignada,1,28,404.01,513.39,10,1
5728,Refrigeradora LG 5728,Producto de la categoría asignada,4,26,103.18,431.48,5,1
5729,Laptop Lenovo 5729,Producto de la categoría asignada,6,30,349.72,945.96,1,1
5730,Monitor LG 5730,Producto de la categoría asignada,6,47,532.09,124.97,1,1
5731,Monitor LG 5731,Producto de la categoría asignada,5,49,205.75,493.79,4,1
5732,Laptop Lenovo 5732,Producto de la categoría asignada,7,11,155.06,256.53,2,1
5733,Monitor LG 5733,Producto de la categoría asignada,5,40,209.48,404.37,4,1
5734,Zapatillas Nike 5734,Producto de la categoría asignada,6,46,249.13,571.73,7,1
5735,Refrigeradora LG 5735,Producto de la categoría asignada,5,44,69.02,244.71,10,1
5736,Laptop Lenovo 5736,Producto de la categoría asignada,5,19,146.66,508.51,3,1
5737,Bicicleta Montaña 5737,Producto de la categoría asignada,5,31,274.70,101.67,11,1
5738,Lego City 5738,Producto de la categoría asignada,4,38,529.95,118.42,1,1
5739,Laptop Lenovo 5739,Producto de la categoría asignada,5,27,258.69,782.63,4,1
5740,Monitor LG 5740,Producto de la categoría asignada,7,22,276.63,720.06,4,1
5741,Celular Samsung 5741,Producto de la categoría asignada,2,4,482.57,932.56,11,1
5742,Sofá 3 Plazas 5742,Producto de la categoría asignada,6,39,79.10,134.95,6,1
5743,Leche Gloria 5743,Producto de la categoría asignada,2,25,319.18,583.47,7,1
