id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
10272,1050,32,2,198.14,396.28
10273,1052,275,3,302.90,908.70
10274,833,425,5,174.82,874.10
10275,280,240,2,217.07,434.14
10276,630,371,2,181.23,362.46
10277,1612,280,1,286.27,286.27
10278,902,140,2,85.71,171.42
10279,783,289,5,236.46,1182.30
10280,1908,316,4,22.85,91.40
10281,1060,240,4,192.28,769.12
10282,639,323,3,265.14,795.42
10283,214,296,2,204.85,409.70
10284,1469,328,1,70.42,70.42
10285,548,170,3,257.17,771.51
10286,245,475,5,80.12,400.60
10287,1472,252,1,47.54,47.54
10288,1088,480,5,177.10,885.50
10289,651,4,4,118.08,472.32
10290,222,218,2,121.04,242.08
10291,1760,126,2,99.81,199.62
10292,1640,227,5,112.43,562.15
10293,262,81,1,139.87,139.87
10294,947,253,4,83.82,335.28
10295,1139,453,3,186.82,560.46
10296,1831,418,2,24.67,49.34
10297,1552,355,5,145.70,728.50
10298,1825,151,5,201.81,1009.05
10299,1161,33,4,228.91,915.64
10300,1024,422,3,207.15,621.45
10301,1476,354,2,221.55,443.10
10302,1531,42,4,151.16,604.64
10303,1762,84,2,256.55,513.10
10304,237,225,1,248.79,248.79
10305,602,327,4,25.51,102.04
10306,395,292,1,238.10,238.10
10307,1495,411,4,24.66,98.64
10308,1137,19,4,29.22,116.88
10309,958,192,5,111.56,557.80
10310,365,275,2,199.89,399.78
10311,1947,164,3,66.03,198.09
10312,930,83,3,48.29,144.87
10313,850,159,4,132.19,528.76
10314,1133,295,6,172.14,1032.84
10315,1627,92,4,180.43,721.72
10316,421,423,5,191.97,959.85
10317,1987,423,5,57.45,287.25
10318,1874,447,4,287.80,1151.20
10319,1034,479,2,121.48,242.96
10320,1328,252,4,296.56,1186.24
10321,201,305,2,132.89,265.78
10322,1461,377,5,63.76,318.80
10323,1587,330,6,293.72,1762.32
10324,562,239,6,240.83,1444.98
10325,1389,154,2,192.09,384.18
10326,419,100,6,250.27,1501.62
10327,927,57,1,244.29,244.29
10328,1402,183,6,171.47,1028.82
10329,199,446,2,107.48,214.96
10330,869,388,3,31.71,95.13
10331,39,103,3,86.92,260.76
10332,237,294,5,276.56,1382.80
10333,224,129,4,225.53,902.12
10334,161,203,4,290.56,1162.24
10335,98,420,1,73.40,73.40
10336,586,457,4,119.41,477.64
10337,571,352,3,78.55,235.65
10338,996,255,2,158.71,317.42
10339,1249,289,6,89.31,535.86
10340,64,444,3,291.61,874.83
10341,1345,260,5,197.28,986.40
10342,1053,446,5,110.32,551.60
10343,1218,433,6,289.51,1737.06
10344,502,126,4,134.08,536.32
10345,1414,241,4,121.69,486.76
10346,584,405,4,149.88,599.52
10347,1793,278,3,270.70,812.10
10348,1024,58,4,258.90,1035.60
10349,1853,417,5,169.94,849.70
10350,292,401,2,34.60,69.20
10351,1452,456,2,147.26,294.52
10352,1097,106,4,185.91,743.64
10353,1199,111,4,45.01,180.04
10354,1906,394,2,53.81,107.62
10355,507,213,5,131.58,657.90
10356,235,143,3,77.99,233.97
10357,1867,274,6,252.48,1514.88
10358,816,330,2,101.94,203.88
10359,1651,39,1,306.23,306.23
10360,1507,39,2,73.67,147.34
10361,1843,128,3,217.38,652.14
10362,824,311,3,108.58,325.74
10363,549,325,2,308.85,617.70
10364,1286,179,6,167.08,1002.48
10365,371,58,6,194.45,1166.70
10366,1469,140,1,130.54,130.54
10367,1903,459,5,306.04,1530.20
10368,588,420,4,307.49,1229.96
10369,1449,386,3,37.83,113.49
10370,205,261,5,223.92,1119.60
10371,298,90,4,114.68,458.72
10372,1501,77,3,219.05,657.15
10373,256,434,2,210.75,421.50
10374,1869,9,2,192.50,385.00
10375,1381,408,5,37.22,186.10
10376,364,493,1,135.73,135.73
10377,1043,220,1,179.97,179.97
10378,497,110,4,280.44,1121.76
10379,626,357,6,253.83,1522.98
10380,1389,204,6,43.10,258.60
10381,1658,203,5,50.73,253.65
10382,1560,281,4,87.47,349.88
10383,1171,355,2,98.65,197.30
10384,1695,103,3,191.50,574.50
10385,731,284,3,274.43,823.29
10386,452,110,4,296.12,1184.48
10387,801,273,5,273.02,1365.10
10388,1307,137,3,61.58,184.74
10389,439,343,2,99.36,198.72
10390,1025,461,1,215.33,215.33
10391,648,156,6,267.95,1607.70
10392,1503,99,1,167.54,167.54
10393,1957,280,4,205.41,821.64
10394,1421,58,5,215.29,1076.45
10395,1513,283,3,247.13,741.39
10396,1668,174,6,266.29,1597.74
10397,12,322,2,132.38,264.76
10398,828,345,1,276.05,276.05
10399,421,382,6,119.32,715.92
10400,1912,276,5,306.70,1533.50
10401,1979,47,1,298.89,298.89
10402,406,432,6,288.58,1731.48
10403,1640,22,3,278.32,834.96
10404,1956,105,3,120.37,361.11
10405,203,8,3,48.90,146.70
10406,1005,347,2,75.99,151.98
10407,160,339,4,91.14,364.56
10408,582,364,4,158.17,632.68
10409,1967,138,2,205.21,410.42
10410,210,76,1,254.93,254.93
10411,678,470,3,58.69,176.07
10412,1892,495,6,141.19,847.14
10413,1809,456,5,110.65,553.25
10414,1828,195,6,164.27,985.62
10415,1253,315,3,58.77,176.31
10416,1929,84,4,95.67,382.68
10417,1700,355,2,163.70,327.40
10418,1618,180,3,223.86,671.58
10419,1565,52,1,242.54,242.54
10420,1275,12,2,149.71,299.42
10421,1636,150,3,194.13,582.39
10422,1569,11,3,112.40,337.20
10423,179,268,5,294.16,1470.80
10424,1095,103,3,31.03,93.09
10425,1993,421,3,232.38,697.14
10426,1953,342,1,238.21,238.21
10427,461,486,6,63.04,378.24
10428,1316,372,1,183.27,183.27
10429,1296,484,3,47.96,143.88
10430,1053,317,4,247.46,989.84
10431,1256,280,2,226.60,453.20
10432,527,215,3,210.30,630.90
10433,977,160,3,212.27,636.81
10434,1364,197,4,110.41,441.64
10435,628,302,2,219.76,439.52
10436,631,195,3,77.62,232.86
10437,137,3,2,239.90,479.80
10438,245,110,5,157.80,789.00
10439,248,429,1,198.82,198.82
10440,1846,126,2,205.83,411.66
10441,1418,368,4,187.26,749.04
10442,922,290,4,39.21,156.84
10443,1775,243,4,264.58,1058.32
10444,408,337,4,29.15,116.60
10445,699,148,5,125.11,625.55
10446,1251,360,3,31.44,94.32
10447,628,177,4,141.40,565.60
10448,544,60,3,265.55,796.65
10449,1424,217,2,202.46,404.92
10450,749,205,2,160.55,321.10
10451,58,233,4,166.93,667.72
10452,641,18,3,240.43,721.29
10453,1967,280,5,299.92,1499.60
10454,1067,446,3,224.48,673.44
10455,1670,449,6,279.01,1674.06
10456,1254,51,6,256.02,1536.12
10457,580,347,2,42.85,85.70
10458,1324,20,2,255.83,511.66
10459,1065,59,4,28.20,112.80
10460,883,162,1,211.45,211.45
10461,1269,415,3,208.34,625.02
10462,1270,433,1,183.38,183.38
10463,551,389,6,93.82,562.92
10464,1229,183,3,289.88,869.64
10465,33,352,4,278.19,1112.76
10466,1833,37,6,111.21,667.26
10467,72,376,6,259.87,1559.22
10468,1813,185,4,297.88,1191.52
10469,841,259,4,28.33,113.32
10470,1726,7,5,21.66,108.30
10471,1328,137,6,224.01,1344.06
10472,1558,437,3,295.74,887.22
10473,416,230,4,126.29,505.16
10474,614,433,4,91.02,364.08
10475,570,88,5,215.39,1076.95
10476,1320,387,2,192.38,384.76
10477,1336,196,6,225.11,1350.66
10478,1872,324,2,78.92,157.84
10479,582,48,5,194.50,972.50
10480,1136,282,3,136.97,410.91
10481,1133,119,5,215.81,1079.05
10482,1528,186,4,282.50,1130.00
10483,1999,165,5,125.02,625.10
10484,229,194,1,163.40,163.40
10485,1095,83,1,205.51,205.51
10486,1200,274,4,174.15,696.60
10487,1604,397,5,259.01,1295.05
10488,917,92,6,100.97,605.82
10489,252,59,5,102.86,514.30
10490,1819,202,5,300.95,1504.75
10491,478,244,5,172.97,864.85
10492,917,167,4,183.66,734.64
10493,680,250,5,288.86,1444.30
10494,1413,439,4,297.80,1191.20
10495,49,128,6,253.17,1519.02
10496,1797,290,3,131.07,393.21
10497,656,399,4,290.78,1163.12
10498,857,352,3,232.90,698.70
10499,1923,82,4,237.97,951.88
10500,1371,402,6,212.04,1272.24
10501,874,286,4,99.52,398.08
10502,1165,129,2,297.67,595.34
10503,1697,479,2,264.48,528.96
10504,1208,23,5,14.53,72.65
10505,1929,333,2,13.00,26.00
10506,393,144,2,49.87,99.74
10507,673,378,2,274.19,548.38
10508,580,169,4,92.69,370.76
10509,497,236,6,146.36,878.16
10510,1907,23,2,141.49,282.98
10511,1952,176,5,145.25,726.25
10512,489,330,3,233.81,701.43
10513,260,175,2,214.51,429.02
10514,270,15,4,116.30,465.20
10515,1165,290,5,60.39,301.95
10516,1594,15,6,69.47,416.82
10517,1548,431,3,157.61,472.83
10518,352,492,3,169.97,509.91
10519,79,5,5,34.35,171.75
10520,1966,435,3,32.69,98.07
10521,824,282,4,231.92,927.68
10522,786,113,1,177.69,177.69
10523,1169,27,5,42.57,212.85
10524,1131,296,6,69.70,418.20
10525,259,460,4,101.03,404.12
10526,823,171,4,131.81,527.24
10527,1556,153,6,59.01,354.06
10528,1853,342,4,126.05,504.20
10529,973,140,2,306.37,612.74
10530,1780,249,2,65.08,130.16
10531,24,495,5,44.46,222.30
10532,393,213,5,305.73,1528.65
10533,920,312,3,200.39,601.17
10534,95,205,2,56.92,113.84
10535,1007,43,5,33.35,166.75
10536,523,165,2,152.45,304.90
10537,1105,92,2,219.26,438.52
10538,1730,454,3,73.71,221.13
10539,1042,201,2,225.12,450.24
10540,1003,309,4,298.71,1194.84
10541,1757,414,3,227.97,683.91
10542,1644,169,5,279.92,1399.60
10543,1551,43,4,15.51,62.04
10544,1286,238,5,116.58,582.90
10545,1604,58,2,101.85,203.70
10546,480,300,2,262.72,525.44
10547,531,37,3,216.58,649.74
10548,1757,314,5,150.68,753.40
10549,1993,435,5,254.54,1272.70
10550,547,248,2,219.96,439.92
10551,79,253,3,58.34,175.02
10552,643,69,3,301.39,904.17
10553,1196,379,5,77.07,385.35
10554,1978,102,3,103.16,309.48
10555,1735,469,2,193.74,387.48
10556,302,297,3,87.29,261.87
10557,1279,366,3,28.66,85.98
10558,367,280,2,137.38,274.76
10559,461,91,3,270.74,812.22
10560,1105,199,3,279.17,837.51
10561,1278,79,4,123.45,493.80
10562,1610,34,5,111.44,557.20
10563,322,21,2,175.16,350.32
10564,1911,484,4,297.36,1189.44
10565,1605,169,1,72.13,72.13
10566,220,420,2,147.17,294.34
10567,1166,97,2,66.97,133.94
10568,1701,62,4,182.61,730.44
10569,854,428,3,15.84,47.52
10570,861,474,1,51.30,51.30
10571,754,82,3,63.83,191.49
10572,1006,212,5,139.76,698.80
10573,602,104,1,259.30,259.30
10574,36,146,6,126.54,759.24
10575,457,85,2,256.80,513.60
10576,958,54,6,252.32,1513.92
10577,82,134,5,297.86,1489.30
10578,1962,454,6,297.06,1782.36
10579,1463,255,4,278.75,1115.00
10580,361,324,6,306.46,1838.76
10581,1631,489,3,37.38,112.14
10582,507,272,3,63.74,191.22
10583,1318,39,5,240.60,1203.00
10584,1131,317,3,303.96,911.88
10585,513,314,3,219.53,658.59
10586,362,485,2,211.53,423.06
10587,1938,467,4,294.36,1177.44
10588,1453,432,4,155.42,621.68
10589,497,175,3,63.04,189.12
10590,570,490,3,54.23,162.69
10591,1028,485,2,145.78,291.56
10592,1279,144,2,61.44,122.88
10593,1082,233,1,289.24,289.24
10594,1309,225,5,194.55,972.75
10595,49,215,6,193.11,1158.66
10596,1756,330,6,271.91,1631.46
10597,129,290,5,139.35,696.75
10598,1894,37,1,95.01,95.01
10599,778,130,2,169.47,338.94
10600,1767,195,5,111.34,556.70
10601,525,404,3,252.77,758.31
10602,901,390,1,163.36,163.36
10603,130,33,3,67.72,203.16
10604,502,23,1,130.06,130.06
10605,1646,229,3,167.68,503.04
10606,891,332,3,131.28,393.84
10607,897,202,3,279.21,837.63
10608,661,183,1,228.57,228.57
10609,931,69,5,128.90,644.50
10610,1130,265,5,39.71,198.55
10611,1139,266,3,140.67,422.01
10612,462,489,6,291.44,1748.64
10613,83,92,2,105.61,211.22
10614,960,276,6,19.98,119.88
10615,961,341,5,195.48,977.40
10616,1145,55,5,28.07,140.35
10617,1069,463,1,46.19,46.19
10618,925,228,2,136.93,273.86
10619,885,240,5,106.27,531.35
10620,1669,77,2,231.69,463.38
10621,469,430,3,140.19,420.57
10622,483,468,4,301.44,1205.76
10623,682,7,4,22.37,89.48
10624,886,396,3,95.40,286.20
10625,1899,359,1,106.09,106.09
10626,1762,380,6,191.94,1151.64
10627,546,318,2,269.57,539.14
10628,1636,443,2,114.81,229.62
10629,1812,133,3,276.70,830.10
10630,1620,380,4,266.67,1066.68
10631,1922,385,5,177.58,887.90
10632,241,49,3,269.34,808.02
10633,1047,259,3,113.79,341.37
10634,1857,433,2,295.00,590.00
10635,1489,391,2,292.70,585.40
10636,1724,128,5,206.00,1030.00
10637,302,112,3,65.55,196.65
10638,1971,443,1,261.69,261.69
10639,1241,92,4,175.20,700.80
10640,445,275,5,289.82,1449.10
10641,108,380,2,235.36,470.72
10642,1934,166,3,131.95,395.85
10643,36,68,1,214.76,214.76
10644,623,450,5,68.10,340.50
10645,894,34,3,271.54,814.62
10646,754,18,3,105.63,316.89
10647,1110,99,1,112.56,112.56
10648,412,449,4,76.97,307.88
10649,633,19,2,284.23,568.46
10650,1844,252,2,272.99,545.98
10651,1505,261,5,238.66,1193.30
10652,1527,159,4,266.34,1065.36
10653,1021,490,4,73.17,292.68
10654,35,452,3,260.15,780.45
10655,1407,219,2,132.46,264.92
10656,990,104,2,73.62,147.24
10657,819,145,2,216.02,432.04
10658,1711,439,3,116.10,348.30
10659,1751,270,3,249.74,749.22
10660,774,220,2,300.49,600.98
10661,428,346,5,258.59,1292.95
10662,1803,42,3,123.46,370.38
10663,1657,146,3,185.09,555.27
10664,1372,468,1,127.54,127.54
10665,406,439,4,228.16,912.64
10666,1480,113,5,220.78,1103.90
10667,1829,73,2,219.53,439.06
10668,429,84,1,210.56,210.56
10669,151,110,5,213.56,1067.80
10670,1880,177,3,92.09,276.27
10671,436,47,5,139.89,699.45
10672,1603,436,3,76.33,228.99
10673,407,255,1,37.43,37.43
10674,775,92,4,176.17,704.68
10675,344,75,2,134.21,268.42
10676,11,426,2,22.01,44.02
10677,1554,61,1,78.98,78.98
10678,704,339,5,79.36,396.80
10679,777,77,2,254.14,508.28
10680,164,455,1,292.50,292.50
10681,1905,271,4,91.19,364.76
10682,1616,394,1,123.59,123.59
10683,1012,265,4,304.42,1217.68
10684,1803,383,6,68.14,408.84
10685,642,46,3,112.46,337.38
10686,628,297,3,172.38,517.14
10687,1942,49,4,231.26,925.04
10688,1812,337,3,99.30,297.90
10689,635,365,3,308.42,925.26
10690,1540,325,4,278.99,1115.96
10691,1407,184,6,48.00,288.00
10692,149,392,4,300.77,1203.08
10693,1486,217,5,19.71,98.55
10694,1434,439,2,270.88,541.76
10695,714,239,5,269.10,1345.50
10696,543,9,3,178.33,534.99
10697,1685,116,4,303.54,1214.16
10698,1254,140,4,38.28,153.12
10699,725,443,1,293.18,293.18
10700,235,448,2,48.16,96.32
10701,755,266,2,284.48,568.96
10702,890,282,3,75.31,225.93
10703,319,476,5,226.30,1131.50
10704,1185,66,5,227.33,1136.65
10705,573,425,1,260.54,260.54
10706,1256,400,6,44.58,267.48
10707,1449,343,5,99.63,498.15
10708,1969,139,3,19.85,59.55
10709,626,52,1,207.30,207.30
10710,1935,318,2,79.51,159.02
10711,185,16,1,265.75,265.75
10712,200,392,5,51.17,255.85
10713,1720,81,4,132.49,529.96
10714,685,36,3,23.05,69.15
10715,1052,74,4,259.14,1036.56
10716,50,250,5,130.49,652.45
10717,671,320,4,266.94,1067.76
10718,561,107,6,233.03,1398.18
10719,974,491,5,262.88,1314.40
10720,296,204,5,77.01,385.05
10721,1846,19,2,183.40,366.80
10722,1675,493,2,279.40,558.80
10723,1589,178,4,85.34,341.36
10724,1067,116,3,101.07,303.21
10725,211,140,1,114.15,114.15
10726,212,469,5,212.61,1063.05
10727,781,120,2,183.31,366.62
10728,1096,171,5,277.69,1388.45
10729,350,391,2,125.26,250.52
10730,1474,46,1,247.84,247.84
10731,197,434,6,82.96,497.76
10732,1624,272,2,267.36,534.72
10733,1929,130,2,232.88,465.76
10734,720,27,6,287.37,1724.22
10735,900,103,5,136.37,681.85
10736,1882,405,5,75.64,378.20
10737,1346,270,5,93.86,469.30
10738,1788,199,4,23.84,95.36
10739,1586,66,2,293.72,587.44
10740,694,160,2,279.28,558.56
10741,299,303,2,252.00,504.00
10742,769,63,5,206.34,1031.70
10743,1657,134,2,36.86,73.72
10744,760,163,2,302.78,605.56
10745,898,42,3,306.17,918.51
10746,1010,100,5,146.09,730.45
10747,910,331,6,171.76,1030.56
10748,670,445,4,116.44,465.76
10749,515,37,4,278.80,1115.20
10750,1470,316,2,153.93,307.86
10751,1698,463,3,302.96,908.88
10752,1741,231,4,97.37,389.48
10753,1873,5,3,159.11,477.33
10754,903,201,5,212.87,1064.35
10755,1677,286,3,209.11,627.33
10756,1117,115,4,249.76,999.04
10757,61,388,4,245.68,982.72
10758,1425,86,2,120.32,240.64
10759,1697,274,3,76.53,229.59
10760,1785,488,4,290.67,1162.68
10761,901,386,4,206.68,826.72
10762,422,449,2,66.23,132.46
10763,1085,47,1,47.22,47.22
10764,1695,358,6,282.99,1697.94
10765,1298,322,5,24.74,123.70
10766,444,66,1,246.69,246.69
10767,790,446,5,163.61,818.05
10768,902,399,4,74.19,296.76
10769,324,3,4,101.32,405.28
10770,372,369,4,297.51,1190.04
10771,1978,401,3,256.20,768.60
10772,334,225,2,97.29,194.58
10773,1888,70,4,201.80,807.20
10774,1618,304,6,25.31,151.86
10775,1189,311,2,286.10,572.20
10776,59,194,4,151.76,607.04
10777,1672,327,1,136.03,136.03
10778,310,281,6,308.71,1852.26
10779,953,158,2,41.91,83.82
10780,589,69,2,267.34,534.68
10781,1777,117,3,131.31,393.93
10782,538,119,4,19.59,78.36
10783,781,91,6,204.75,1228.50
10784,1169,344,2,44.45,88.90
10785,749,185,3,232.06,696.18
10786,14,60,1,270.41,270.41
10787,450,351,3,241.61,724.83
10788,1463,497,5,291.64,1458.20
10789,524,364,5,175.41,877.05
10790,171,130,5,45.96,229.80
10791,87,330,2,228.23,456.46
10792,496,231,4,56.05,224.20
10793,1125,402,6,97.87,587.22
10794,815,376,4,168.37,673.48
10795,492,174,4,17.84,71.36
10796,1835,17,5,177.10,885.50
10797,1081,212,5,239.19,1195.95
10798,1055,142,5,215.84,1079.20
10799,730,103,4,292.84,1171.36
10800,18,373,2,92.51,185.02
10801,800,94,5,190.01,950.05
10802,1861,158,2,287.69,575.38
10803,367,332,5,237.33,1186.65
10804,515,395,5,150.29,751.45
10805,1306,404,3,140.47,421.41
10806,1625,111,5,172.45,862.25
10807,1732,450,5,106.46,532.30
10808,809,227,3,275.82,827.46
10809,1049,218,4,15.93,63.72
10810,450,143,3,177.75,533.25
10811,305,128,1,212.16,212.16
10812,1789,483,3,230.40,691.20
10813,681,470,1,273.48,273.48
10814,692,458,5,215.11,1075.55
10815,1061,385,2,13.85,27.70
10816,596,495,2,304.32,608.64
10817,914,416,3,69.56,208.68
10818,296,25,5,96.16,480.80
10819,496,61,1,89.72,89.72
10820,86,2,1,62.83,62.83
10821,24,406,4,261.76,1047.04
10822,356,256,2,171.08,342.16
10823,1628,108,3,58.17,174.51
10824,773,487,4,152.96,611.84
10825,1042,233,2,89.33,178.66
10826,425,445,3,22.40,67.20
10827,1500,6,5,181.21,906.05
10828,1540,253,4,212.75,851.00
10829,1043,419,3,68.51,205.53
10830,647,132,2,97.35,194.70
10831,23,271,3,49.86,149.58
10832,1492,153,1,277.33,277.33
10833,724,480,5,230.11,1150.55
10834,1947,253,1,252.11,252.11
10835,1842,464,4,229.33,917.32
10836,1994,381,3,248.53,745.59
10837,1499,47,3,142.80,428.40
10838,709,72,5,212.39,1061.95
10839,1498,229,3,109.20,327.60
10840,1011,437,1,187.38,187.38
10841,609,81,6,206.22,1237.32
10842,498,314,3,20.14,60.42
10843,424,343,6,295.33,1771.98
10844,306,376,4,226.65,906.60
10845,1966,381,2,44.46,88.92
10846,1325,226,2,216.14,432.28
10847,947,383,4,38.08,152.32
10848,1661,475,4,191.62,766.48
10849,756,267,3,242.12,726.36
10850,1810,391,2,166.61,333.22
10851,1336,148,6,106.75,640.50
10852,1395,486,2,270.39,540.78
10853,685,111,5,49.05,245.25
10854,1690,285,1,243.76,243.76
10855,1850,37,1,77.97,77.97
10856,1130,197,5,151.32,756.60
10857,777,90,4,166.33,665.32
10858,726,235,3,108.65,325.95
10859,1264,254,2,19.65,39.30
10860,1326,191,4,146.02,584.08
10861,1411,323,4,148.18,592.72
10862,539,346,2,16.53,33.06
10863,1028,322,5,236.67,1183.35
10864,1379,428,1,184.97,184.97
10865,1424,221,4,119.92,479.68
10866,123,487,3,69.18,207.54
10867,1293,19,2,206.84,413.68
10868,765,462,4,224.68,898.72
10869,1127,294,5,92.72,463.60
10870,1082,166,6,111.38,668.28
10871,286,329,1,199.29,199.29
10872,1946,494,6,227.12,1362.72
10873,1734,191,3,211.69,635.07
10874,1628,234,5,156.41,782.05
10875,571,251,2,60.75,121.50
10876,534,118,1,148.80,148.80
10877,622,156,5,18.26,91.30
10878,1801,489,2,15.40,30.80
10879,375,344,3,111.90,335.70
10880,1366,282,1,211.70,211.70
10881,1372,251,3,223.48,670.44
10882,71,52,5,157.84,789.20
10883,1318,470,4,168.51,674.04
10884,977,33,5,269.06,1345.30
10885,1745,229,5,97.16,485.80
10886,1486,308,4,78.26,313.04
10887,527,5,5,284.75,1423.75
10888,1398,491,1,82.53,82.53
10889,1778,160,5,56.02,280.10
10890,793,325,3,65.54,196.62
10891,348,230,3,130.63,391.89
10892,59,19,3,30.86,92.58
10893,1341,192,2,97.94,195.88
10894,1446,411,1,163.51,163.51
10895,1750,100,5,291.66,1458.30
10896,340,125,2,87.14,174.28
10897,630,460,3,12.38,37.14
10898,1246,224,2,276.06,552.12
10899,835,395,2,46.46,92.92
10900,894,389,4,18.71,74.84
10901,232,74,5,196.66,983.30
10902,892,449,3,22.88,68.64
10903,562,19,4,124.50,498.00
10904,1710,102,5,130.27,651.35
10905,1018,17,5,224.96,1124.80
10906,409,47,3,91.17,273.51
10907,976,489,3,266.74,800.22
10908,36,216,1,35.33,35.33
10909,1859,186,2,138.27,276.54
10910,1751,423,5,191.10,955.50
10911,1955,24,6,284.25,1705.50
10912,1916,83,3,109.66,328.98
10913,1752,411,3,184.74,554.22
10914,1414,498,5,273.94,1369.70
10915,1327,460,5,64.51,322.55
10916,1522,408,3,105.23,315.69
10917,1302,94,5,244.47,1222.35
10918,1248,339,2,290.32,580.64
10919,1505,103,5,126.85,634.25
10920,817,95,3,199.91,599.73
10921,1400,210,5,279.13,1395.65
10922,1421,497,5,211.02,1055.10
10923,1378,480,5,123.36,616.80
10924,305,241,6,301.65,1809.90
10925,597,236,5,283.65,1418.25
10926,52,292,2,259.63,519.26
10927,613,230,4,86.17,344.68
10928,1466,56,3,186.89,560.67
10929,347,340,5,160.80,804.00
10930,1056,335,4,119.28,477.12
10931,1850,452,4,157.72,630.88
10932,1043,384,4,204.74,818.96
10933,1948,265,3,290.66,871.98
10934,696,204,4,15.40,61.60
10935,530,343,6,255.83,1534.98
10936,498,95,4,204.79,819.16
10937,1434,365,2,75.56,151.12
10938,662,267,4,199.23,796.92
10939,609,179,1,291.37,291.37
10940,1809,136,5,15.86,79.30
10941,737,166,5,97.61,488.05
10942,175,107,6,124.49,746.94
10943,1722,456,5,56.56,282.80
10944,966,241,2,27.66,55.32
10945,519,55,2,117.72,235.44
10946,1718,254,3,177.28,531.84
10947,125,288,6,277.61,1665.66
10948,960,173,3,188.19,564.57
10949,316,302,4,234.05,936.20
10950,9,308,2,79.84,159.68
10951,1686,98,6,138.43,830.58
10952,900,385,3,295.80,887.40
10953,1132,464,2,40.15,80.30
10954,597,265,3,48.79,146.37
10955,1213,334,5,286.89,1434.45
10956,1548,384,3,291.31,873.93
10957,654,75,3,264.23,792.69
10958,986,488,2,222.27,444.54
10959,726,261,5,174.24,871.20
10960,629,29,3,176.94,530.82
10961,861,409,5,172.28,861.40
10962,1308,197,1,309.75,309.75
10963,1550,361,1,218.03,218.03
10964,847,308,2,138.66,277.32
10965,1811,335,4,134.60,538.40
10966,1091,97,5,288.28,1441.40
10967,548,369,2,15.61,31.22
10968,1800,392,3,228.41,685.23
10969,1527,301,1,250.00,250.00
10970,702,39,3,62.14,186.42
10971,1906,283,5,272.87,1364.35
10972,1091,377,1,165.35,165.35
10973,356,383,1,226.47,226.47
10974,712,48,5,226.44,1132.20
10975,752,171,1,158.22,158.22
10976,86,39,3,154.74,464.22
10977,1813,485,1,136.19,136.19
10978,1939,372,3,133.24,399.72
10979,523,409,5,51.60,258.00
10980,1084,54,2,125.45,250.90
10981,590,385,4,292.80,1171.20
10982,110,144,2,105.84,211.68
10983,734,174,2,197.76,395.52
10984,1628,98,5,79.90,399.50
10985,610,367,3,132.49,397.47
10986,1314,373,4,148.16,592.64
10987,1625,420,4,187.29,749.16
10988,1606,298,4,29.12,116.48
10989,1140,32,5,29.81,149.05
10990,1172,381,5,227.44,1137.20
10991,1857,75,1,207.57,207.57
10992,811,451,4,211.99,847.96
10993,1919,146,2,55.09,110.18
10994,1677,306,4,93.75,375.00
10995,831,39,2,203.84,407.68
10996,1924,118,6,106.85,641.10
